job_id,response_id,word_original,word_normalized,prompt_variant,replicate_id,model,temperature,sampling_seed,features_json,n_features,raw_json,parse_error,prompt_hash,finish_reason,prompt_tokens,completion_tokens
leuven_v3.1_qwen2_5_72b,7faf398fd63175152e8e0451596fe6f13131e8216da2f1d159d65cf7edc6162f,monkey,monkey,A,16,Qwen2.5-72B-Instruct,0.8,4307835518045827623,"[""has fur"", ""lives in trees"", ""eats bananas"", ""has a long tail"", ""can climb"", ""makes chirping sounds"", ""found in tropical forests"", ""has opposable thumbs"", ""can be a pet"", ""is intelligent""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats bananas"",
    ""has a long tail"",
    ""can climb"",
    ""makes chirping sounds"",
    ""found in tropical forests"",
    ""has opposable thumbs"",
    ""can be a pet"",
    ""is intelligent""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,81
leuven_v3.1_qwen2_5_72b,cdf145ec8c34d8d9f5de422b64f32b3a528e8410e5d18cb6e111af9533b3bd1e,monkey,monkey,B,2,Qwen2.5-72B-Instruct,0.8,106939752163587703,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""has opposable thumbs"", ""is intelligent"", ""can be a pet"", ""makes loud noises"", ""is found in zoos"", ""has fur""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""has opposable thumbs"",
    ""is intelligent"",
    ""can be a pet"",
    ""makes loud noises"",
    ""is found in zoos"",
    ""has fur""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,82
leuven_v3.1_qwen2_5_72b,1ff34f3389981e9ef6e05563ecba380b78df0df033b765df7a479c8c0a09ef1f,monkey,monkey,A,4,Qwen2.5-72B-Instruct,0.8,1960528943555542845,"[""has fur"", ""lives in trees"", ""eats bananas"", ""has a long tail"", ""can climb"", ""makes loud noises"", ""found in tropical forests"", ""often kept as pets"", ""used in scientific research"", ""has expressive faces""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats bananas"",
    ""has a long tail"",
    ""can climb"",
    ""makes loud noises"",
    ""found in tropical forests"",
    ""often kept as pets"",
    ""used in scientific research"",
    ""has expressive faces""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,81
leuven_v3.1_qwen2_5_72b,a792a91a812ce205d985ee38f4667f6b8600bd6ee41fda740930fdb583e59b4c,monkey,monkey,A,13,Qwen2.5-72B-Instruct,0.8,7752504353696748964,"[""has fur"", ""lives in trees"", ""eats fruits"", ""has a tail"", ""can climb"", ""makes loud noises"", ""found in zoos"", ""used in scientific research"", ""often seen in cartoons"", ""can mimic human actions""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits"",
    ""has a tail"",
    ""can climb"",
    ""makes loud noises"",
    ""found in zoos"",
    ""used in scientific research"",
    ""often seen in cartoons"",
    ""can mimic human actions""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,81
leuven_v3.1_qwen2_5_72b,5c942e084670b6244b3e6e48479504c6a2c5f2112f9d34551a88f5955e6b9b40,monkey,monkey,B,0,Qwen2.5-72B-Instruct,0.8,6153726420752684620,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""makes loud noises"", ""has opposable thumbs"", ""is found in zoos"", ""can mimic humans"", ""is often a pet""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""is found in zoos"",
    ""can mimic humans"",
    ""is often a pet""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,83
leuven_v3.1_qwen2_5_72b,837c6e7b05cd10afa3cc65219e70f494740889c0ec626150f12941429b0769d4,monkey,monkey,B,11,Qwen2.5-72B-Instruct,0.8,2843511766654032310,"[""climbs trees"", ""has a tail"", ""eats bananas"", ""lives in groups"", ""can be trained"", ""makes loud noises"", ""has opposable thumbs"", ""found in zoos"", ""used in research"", ""plays with others""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""climbs trees"",
    ""has a tail"",
    ""eats bananas"",
    ""lives in groups"",
    ""can be trained"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""found in zoos"",
    ""used in research"",
    ""plays with others""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,82
leuven_v3.1_qwen2_5_72b,04e4fd2b5dca4be11979fcb9f5eebcc600ba59d0511715c568678d12f33fe9bf,monkey,monkey,B,13,Qwen2.5-72B-Instruct,0.8,7752504353696748964,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""can climb"", ""is intelligent"", ""makes loud noises"", ""has opposable thumbs"", ""is found in zoos"", ""can be a pet"", ""is often used in experiments""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""can climb"",
    ""is intelligent"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""is found in zoos"",
    ""can be a pet"",
    ""is often used in experiments""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,83
leuven_v3.1_qwen2_5_72b,81de63afd71ed0b0d72791bee8541b2b0c4391df464543606065334d8b0d4277,monkey,monkey,A,18,Qwen2.5-72B-Instruct,0.8,7313017442754994893,"[""has fur"", ""lives in trees"", ""eats bananas"", ""has a tail"", ""can climb"", ""makes chirping sounds"", ""is found in zoos"", ""has opposable thumbs"", ""is intelligent"", ""is often used in entertainment""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats bananas"",
    ""has a tail"",
    ""can climb"",
    ""makes chirping sounds"",
    ""is found in zoos"",
    ""has opposable thumbs"",
    ""is intelligent"",
    ""is often used in entertainment""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,82
leuven_v3.1_qwen2_5_72b,6ec68934fb946de0c91125239dca6a9b92b7e9d74eee9b64a7b89ba0f6644d95,monkey,monkey,A,15,Qwen2.5-72B-Instruct,0.8,5884212793043033313,"[""Has fur"", ""Lives in trees"", ""Eats bananas"", ""Swings from branches"", ""Has a long tail"", ""Makes loud calls"", ""Found in tropical forests"", ""Can be a pet"", ""Used in scientific research"", ""Has expressive faces""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""Has fur"",
    ""Lives in trees"",
    ""Eats bananas"",
    ""Swings from branches"",
    ""Has a long tail"",
    ""Makes loud calls"",
    ""Found in tropical forests"",
    ""Can be a pet"",
    ""Used in scientific research"",
    ""Has expressive faces""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,83
leuven_v3.1_qwen2_5_72b,853b54bacaea9ff332857fd8f18d0e748f6dc9889177c1601c35a790b3a29507,monkey,monkey,A,3,Qwen2.5-72B-Instruct,0.8,3633783276019377196,"[""has fur"", ""lives in trees"", ""eats bananas"", ""has a long tail"", ""can climb"", ""makes chirping sounds"", ""found in tropical forests"", ""can use tools"", ""often seen in zoos"", ""has opposable thumbs""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats bananas"",
    ""has a long tail"",
    ""can climb"",
    ""makes chirping sounds"",
    ""found in tropical forests"",
    ""can use tools"",
    ""often seen in zoos"",
    ""has opposable thumbs""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,83
leuven_v3.1_qwen2_5_72b,1230a02a6b14ee9607aa6514f070c6d7dfad5fc0e88dc165167cf591e7d3dbea,monkey,monkey,B,17,Qwen2.5-72B-Instruct,0.8,7200106909058860717,"[""has a tail"", ""climbs trees"", ""eats bananas"", ""lives in groups"", ""can be trained"", ""makes loud noises"", ""has opposable thumbs"", ""found in zoos"", ""used in research"", ""plays with other monkeys""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""climbs trees"",
    ""eats bananas"",
    ""lives in groups"",
    ""can be trained"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""found in zoos"",
    ""used in research"",
    ""plays with other monkeys""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,83
leuven_v3.1_qwen2_5_72b,29e32ca2ce3886e335811c242b76f7200687bdeec4af9a77b387d119f3970de5,monkey,monkey,B,10,Qwen2.5-72B-Instruct,0.8,8006861244088678048,"[""climbs trees"", ""eats bananas"", ""has a tail"", ""lives in groups"", ""makes loud noises"", ""swings from branches"", ""is intelligent"", ""has opposable thumbs"", ""is found in zoos"", ""can mimic humans""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""climbs trees"",
    ""eats bananas"",
    ""has a tail"",
    ""lives in groups"",
    ""makes loud noises"",
    ""swings from branches"",
    ""is intelligent"",
    ""has opposable thumbs"",
    ""is found in zoos"",
    ""can mimic humans""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,83
leuven_v3.1_qwen2_5_72b,eff8c10dcdb75bd5381871e24c1ea7e77456ae9b39ad79bf2e510158bc97c295,monkey,monkey,B,19,Qwen2.5-72B-Instruct,0.8,6335967136851492420,"[""climbs trees"", ""has a tail"", ""eats bananas"", ""lives in groups"", ""can be trained"", ""jumps around"", ""has opposable thumbs"", ""found in zoos"", ""makes chattering sounds"", ""used in experiments""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""climbs trees"",
    ""has a tail"",
    ""eats bananas"",
    ""lives in groups"",
    ""can be trained"",
    ""jumps around"",
    ""has opposable thumbs"",
    ""found in zoos"",
    ""makes chattering sounds"",
    ""used in experiments""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,83
leuven_v3.1_qwen2_5_72b,f75c556bc24e3df10b16de720e9afa5d614593994cb5e30eb5e594c13cb20411,monkey,monkey,B,14,Qwen2.5-72B-Instruct,0.8,4518108506663312997,"[""climbs trees"", ""has a tail"", ""eats bananas"", ""lives in groups"", ""makes chattering sounds"", ""can be found in zoos"", ""uses tools"", ""has opposable thumbs"", ""is intelligent"", ""can mimic human actions""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""climbs trees"",
    ""has a tail"",
    ""eats bananas"",
    ""lives in groups"",
    ""makes chattering sounds"",
    ""can be found in zoos"",
    ""uses tools"",
    ""has opposable thumbs"",
    ""is intelligent"",
    ""can mimic human actions""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,84
leuven_v3.1_qwen2_5_72b,e7e5e9b5772a5fb033e9d1facf92527e97a1a23f08bdc9468de7feb391009330,monkey,monkey,B,6,Qwen2.5-72B-Instruct,0.8,4485427649726050862,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""makes loud noises"", ""has opposable thumbs"", ""is found in zoos"", ""is a primate"", ""can mimic humans""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""is found in zoos"",
    ""is a primate"",
    ""can mimic humans""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,83
leuven_v3.1_qwen2_5_72b,4343879aacd0479d6d830d96ab307f3a5bbe7f2a0b047f734505b635d445afaa,monkey,monkey,B,7,Qwen2.5-72B-Instruct,0.8,8230456445460210302,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""has opposable thumbs"", ""can be a pet"", ""makes chattering sounds"", ""is found in zoos"", ""has a furry body""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""has opposable thumbs"",
    ""can be a pet"",
    ""makes chattering sounds"",
    ""is found in zoos"",
    ""has a furry body""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,85
leuven_v3.1_qwen2_5_72b,55fd188866fd7555b1df1629bf1269d018ea1ff0d515e08d55d356c251887e83,monkey,monkey,A,11,Qwen2.5-72B-Instruct,0.8,2843511766654032310,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""is a primate"", ""can climb"", ""makes chirping sounds"", ""has opposable thumbs"", ""is often found in zoos"", ""is intelligent"", ""can mimic human behavior""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""is a primate"",
    ""can climb"",
    ""makes chirping sounds"",
    ""has opposable thumbs"",
    ""is often found in zoos"",
    ""is intelligent"",
    ""can mimic human behavior""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,84
leuven_v3.1_qwen2_5_72b,11828402c152f5a0d9eb49867ca97e16295a33ea810a6e5c6bf35e82d0451cfa,monkey,monkey,A,8,Qwen2.5-72B-Instruct,0.8,4035042300667393749,"[""has fur"", ""lives in trees"", ""eats bananas"", ""has a tail"", ""can climb"", ""makes chattering sounds"", ""found in tropical forests"", ""can use tools"", ""has opposable thumbs"", ""often kept as pets or in zoos""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats bananas"",
    ""has a tail"",
    ""can climb"",
    ""makes chattering sounds"",
    ""found in tropical forests"",
    ""can use tools"",
    ""has opposable thumbs"",
    ""often kept as pets or in zoos""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,85
leuven_v3.1_qwen2_5_72b,f3f278e28b89a2e8e8b95fd75f2d4d5f1e161057ddef70f5dec4d44e4b4463be,monkey,monkey,A,19,Qwen2.5-72B-Instruct,0.8,6335967136851492420,"[""has fur"", ""climbs trees"", ""eats bananas"", ""lives in groups"", ""has a tail"", ""makes chattering sounds"", ""found in forests"", ""can be trained for entertainment"", ""some species are endangered"", ""used in scientific research""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""climbs trees"",
    ""eats bananas"",
    ""lives in groups"",
    ""has a tail"",
    ""makes chattering sounds"",
    ""found in forests"",
    ""can be trained for entertainment"",
    ""some species are endangered"",
    ""used in scientific research""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,84
leuven_v3.1_qwen2_5_72b,d0bd632b32d9e4053add8d532d88c032cc6dd0d916c6b7ec28e72ca68a6ebec8,monkey,monkey,C,11,Qwen2.5-72B-Instruct,0.8,2843511766654032310,"[""has a tail"", ""climbs trees"", ""eats bananas"", ""lives in groups"", ""has opposable thumbs"", ""makes chirping sounds"", ""is found in zoos"", ""can be a pet"", ""has a furry body"", ""is intelligent""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""climbs trees"",
    ""eats bananas"",
    ""lives in groups"",
    ""has opposable thumbs"",
    ""makes chirping sounds"",
    ""is found in zoos"",
    ""can be a pet"",
    ""has a furry body"",
    ""is intelligent""
  ]
}",,ebc9bdf04be3c7c860a3d38c9ba09756adf5a65d46595a7b38f5ea7a9fb12655,stop,288,85
leuven_v3.1_qwen2_5_72b,c2a8aa5619b6538987d893035856660c53f25adc5c573f9503ad62bf89d61cbe,monkey,monkey,B,3,Qwen2.5-72B-Instruct,0.8,3633783276019377196,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""makes chattering sounds"", ""has opposable thumbs"", ""is found in zoos"", ""can be a pet"", ""plays and grooms""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""makes chattering sounds"",
    ""has opposable thumbs"",
    ""is found in zoos"",
    ""can be a pet"",
    ""plays and grooms""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,85
leuven_v3.1_qwen2_5_72b,f7d557bfbd64d0323e8020a4c79fc9b2c153e4077e712804822ce28170f71fc7,monkey,monkey,A,9,Qwen2.5-72B-Instruct,0.8,8015611187418412344,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""can climb"", ""makes chattering sounds"", ""has opposable thumbs"", ""found in tropical regions"", ""often kept as pets"", ""used in scientific research"", ""has a fur coat""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""can climb"",
    ""makes chattering sounds"",
    ""has opposable thumbs"",
    ""found in tropical regions"",
    ""often kept as pets"",
    ""used in scientific research"",
    ""has a fur coat""
  ]
}",,3f8011de5c1eccf20929a1ca371613e57424a8357c93a8351a9c94ea22607681,stop,268,84
leuven_v3.1_qwen2_5_72b,4aefe14ebe3e1d8d69bf658eb41d5b8b87db6a7518cdf6c5d982710687d4e220,monkey,monkey,B,5,Qwen2.5-72B-Instruct,0.8,5278086808129643930,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""makes loud noises"", ""has opposable thumbs"", ""is often in zoos"", ""can be a pet"", ""is found in tropics""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""is often in zoos"",
    ""can be a pet"",
    ""is found in tropics""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,85
leuven_v3.1_qwen2_5_72b,b36aa1a8ef7f2225f8e384379ce5c3d69884cda0935e3d78860bf5ca1f0d2b33,monkey,monkey,B,8,Qwen2.5-72B-Instruct,0.8,4035042300667393749,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""makes loud noises"", ""has opposable thumbs"", ""is often in zoos"", ""can be a pet"", ""is found in tropical regions""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""makes loud noises"",
    ""has opposable thumbs"",
    ""is often in zoos"",
    ""can be a pet"",
    ""is found in tropical regions""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,85
leuven_v3.1_qwen2_5_72b,abb88f8dded8d71f54fce427e781eda92f27777a380c7c6fd887778bb029916a,monkey,monkey,B,18,Qwen2.5-72B-Instruct,0.8,7313017442754994893,"[""has a tail"", ""lives in trees"", ""eats bananas"", ""climbs well"", ""is intelligent"", ""makes chattering sounds"", ""has opposable thumbs"", ""is found in zoos"", ""can be a pet"", ""plays and grooms others""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats bananas"",
    ""climbs well"",
    ""is intelligent"",
    ""makes chattering sounds"",
    ""has opposable thumbs"",
    ""is found in zoos"",
    ""can be a pet"",
    ""plays and grooms others""
  ]
}",,be4fff50526736d970a5e61e6a0022a7beced7203242a66adeff8367fe8bdbc4,stop,248,86
