job_id,response_id,word_original,word_normalized,prompt_variant,replicate_id,model,temperature,sampling_seed,features_json,n_features,raw_json,parse_error,prompt_hash,finish_reason,prompt_tokens,completion_tokens
leuven_v3_qwen2_5_72b,7c70b5a3cc323f02ce0258c5a2fe1e1e5015b018b57c8bc402abe85aa6287892,monkey,monkey,C,15,Qwen2.5-72B-Instruct,0.8,5884212793043033313,"[""has fur"", ""long tail"", ""grasping hands"", ""lives in trees"", ""eats fruits"", ""jumps and swings"", ""social animal"", ""various species"", ""found in tropics"", ""can be trained""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""lives in trees"",
    ""eats fruits"",
    ""jumps and swings"",
    ""social animal"",
    ""various species"",
    ""found in tropics"",
    ""can be trained""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,79
leuven_v3_qwen2_5_72b,cad3298638a7674f1a80d07f784549dd86a421828d02a1b1a01daa7e5980bfc9,monkey,monkey,C,12,Qwen2.5-72B-Instruct,0.8,1385667350244399212,"[""has fur"", ""long tail"", ""grasping hands"", ""lives in trees"", ""eats fruits"", ""jumps and swings"", ""social animal"", ""various species"", ""faces with expressive eyes"", ""found in tropics""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""lives in trees"",
    ""eats fruits"",
    ""jumps and swings"",
    ""social animal"",
    ""various species"",
    ""faces with expressive eyes"",
    ""found in tropics""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,80
leuven_v3_qwen2_5_72b,539cf3941274d8a9a8bcb3878ff2488f5679a2cd89ea3ab87a7a9e73ffb6cc9c,monkey,monkey,A,13,Qwen2.5-72B-Instruct,0.8,7752504353696748964,"[""has fur"", ""lives in trees"", ""eats fruits"", ""has a tail"", ""can climb"", ""is intelligent"", ""often found in groups"", ""has opposable thumbs"", ""can make facial expressions"", ""is a primate""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits"",
    ""has a tail"",
    ""can climb"",
    ""is intelligent"",
    ""often found in groups"",
    ""has opposable thumbs"",
    ""can make facial expressions"",
    ""is a primate""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,80
leuven_v3_qwen2_5_72b,23f70f378284d836cf70ecef2ecd56346157c8b133ba9759a71aaa58595bf6c6,monkey,monkey,C,6,Qwen2.5-72B-Instruct,0.8,4485427649726050862,"[""has fur"", ""long tail"", ""grasping hands"", ""lives in trees"", ""omnivorous diet"", ""social animals"", ""can learn tricks"", ""various sizes"", ""found in tropics"", ""some are endangered""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""lives in trees"",
    ""omnivorous diet"",
    ""social animals"",
    ""can learn tricks"",
    ""various sizes"",
    ""found in tropics"",
    ""some are endangered""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,80
leuven_v3_qwen2_5_72b,a717881f2b891445dfb053d050abe5eacc089391795848db0e18e1d27bf98ad6,monkey,monkey,C,3,Qwen2.5-72B-Instruct,0.8,3633783276019377196,"[""has fur"", ""long tail"", ""grasping hands"", ""climbs trees"", ""eats fruit"", ""lives in groups"", ""makes vocalizations"", ""brachiation movement"", ""found in forests"", ""various species""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""climbs trees"",
    ""eats fruit"",
    ""lives in groups"",
    ""makes vocalizations"",
    ""brachiation movement"",
    ""found in forests"",
    ""various species""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,80
leuven_v3_qwen2_5_72b,da9e58e1debbdbd0ce1cdcc01a0fe6f2b85fb2fc4b582bcef6c1bfb4a857199a,monkey,monkey,A,10,Qwen2.5-72B-Instruct,0.8,8006861244088678048,"[""lives in trees"", ""has a tail"", ""eats fruits"", ""can climb"", ""is intelligent"", ""uses tools"", ""has opposable thumbs"", ""is often found in groups"", ""can mimic human behavior"", ""is a primate""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""lives in trees"",
    ""has a tail"",
    ""eats fruits"",
    ""can climb"",
    ""is intelligent"",
    ""uses tools"",
    ""has opposable thumbs"",
    ""is often found in groups"",
    ""can mimic human behavior"",
    ""is a primate""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,81
leuven_v3_qwen2_5_72b,4be306042a72c159d250b873fafa22626b888b77a15b6b46d75dedfb4ffafd98,monkey,monkey,C,11,Qwen2.5-72B-Instruct,0.8,2843511766654032310,"[""has a tail"", ""climbs trees"", ""eats fruits"", ""lives in groups"", ""can grasp objects"", ""has a flexible body"", ""makes vocalizations"", ""found in forests"", ""uses tools"", ""plays and grooms""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""climbs trees"",
    ""eats fruits"",
    ""lives in groups"",
    ""can grasp objects"",
    ""has a flexible body"",
    ""makes vocalizations"",
    ""found in forests"",
    ""uses tools"",
    ""plays and grooms""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,81
leuven_v3_qwen2_5_72b,7681b8d26619f5d386a4a9c80fc6bd54293c3afc692027cfe56b0a9405bcb440,monkey,monkey,C,14,Qwen2.5-72B-Instruct,0.8,4518108506663312997,"[""has fur"", ""climbs trees"", ""eats fruit"", ""long tail"", ""lives in groups"", ""grasping hands"", ""found in forests"", ""makes loud calls"", ""brachiation movement"", ""varies in size""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""climbs trees"",
    ""eats fruit"",
    ""long tail"",
    ""lives in groups"",
    ""grasping hands"",
    ""found in forests"",
    ""makes loud calls"",
    ""brachiation movement"",
    ""varies in size""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,81
leuven_v3_qwen2_5_72b,0de865d3bd732289db6b9b300b2a3090aabc945982801ed8ee6f26dd972bb0d5,monkey,monkey,A,8,Qwen2.5-72B-Instruct,0.8,4035042300667393749,"[""has fur"", ""lives in trees"", ""eats fruits and insects"", ""has a tail"", ""can climb"", ""is intelligent"", ""often found in groups"", ""can make various sounds"", ""has opposable thumbs"", ""is a primate""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits and insects"",
    ""has a tail"",
    ""can climb"",
    ""is intelligent"",
    ""often found in groups"",
    ""can make various sounds"",
    ""has opposable thumbs"",
    ""is a primate""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,82
leuven_v3_qwen2_5_72b,ce2e8d0c336c812820b9c7dd08df3369e1fbc3cfb33177ffd69a5e02dca2a498,monkey,monkey,A,12,Qwen2.5-72B-Instruct,0.8,1385667350244399212,"[""has fur"", ""lives in trees"", ""eats fruits"", ""uses tail for balance"", ""can climb"", ""has opposable thumbs"", ""is intelligent"", ""often lives in groups"", ""can make facial expressions"", ""is found in tropical regions""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits"",
    ""uses tail for balance"",
    ""can climb"",
    ""has opposable thumbs"",
    ""is intelligent"",
    ""often lives in groups"",
    ""can make facial expressions"",
    ""is found in tropical regions""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,82
leuven_v3_qwen2_5_72b,7f67447bf511855bf1df6868e299c556889aead46664cd1178c06f8394eda0d1,monkey,monkey,B,7,Qwen2.5-72B-Instruct,0.8,8230456445460210302,"[""mammal"", ""climbs trees"", ""eats fruits"", ""has opposable thumbs"", ""lives in groups"", ""intelligent"", ""used in research"", ""found in tropical regions"", ""has a tail"", ""can be a pet""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""mammal"",
    ""climbs trees"",
    ""eats fruits"",
    ""has opposable thumbs"",
    ""lives in groups"",
    ""intelligent"",
    ""used in research"",
    ""found in tropical regions"",
    ""has a tail"",
    ""can be a pet""
  ]
}",,dbfcfe59e2c4a32822799efaca4d9dbf48409d65edc61b387a03c8fccd4d72df,stop,139,82
leuven_v3_qwen2_5_72b,4ed0a9e768e204966875aacf5ac299e1b610489a41dbaef7d1f65b60a545f946,monkey,monkey,C,18,Qwen2.5-72B-Instruct,0.8,7313017442754994893,"[""has fur"", ""long tail"", ""grasping hands"", ""climbs trees"", ""lives in groups"", ""omnivorous diet"", ""expressive face"", ""intelligent behavior"", ""found in forests"", ""varies in size""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""climbs trees"",
    ""lives in groups"",
    ""omnivorous diet"",
    ""expressive face"",
    ""intelligent behavior"",
    ""found in forests"",
    ""varies in size""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,82
leuven_v3_qwen2_5_72b,e665cc5725e2cbaf88fc40ea5d7677d45e9b326548fe05c1d257fa76f749bbc6,monkey,monkey,B,4,Qwen2.5-72B-Instruct,0.8,1960528943555542845,"[""mammal"", ""climbs trees"", ""eats fruits"", ""has opposable thumbs"", ""lives in groups"", ""intelligent"", ""can learn sign language"", ""various species"", ""found in tropical regions"", ""used in scientific research""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""mammal"",
    ""climbs trees"",
    ""eats fruits"",
    ""has opposable thumbs"",
    ""lives in groups"",
    ""intelligent"",
    ""can learn sign language"",
    ""various species"",
    ""found in tropical regions"",
    ""used in scientific research""
  ]
}",,dbfcfe59e2c4a32822799efaca4d9dbf48409d65edc61b387a03c8fccd4d72df,stop,139,83
leuven_v3_qwen2_5_72b,bde076d6ba5006aebb161e6f94eb73b1ac94cde0ee6dadfbc6dd96051e0a3305,monkey,monkey,B,17,Qwen2.5-72B-Instruct,0.8,7200106909058860717,"[""mammal"", ""climbs trees"", ""omnivorous"", ""long tail"", ""opposable thumbs"", ""lives in groups"", ""intelligent"", ""found in tropics"", ""can be kept as pets"", ""used in research""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""mammal"",
    ""climbs trees"",
    ""omnivorous"",
    ""long tail"",
    "" opposable thumbs"",
    ""lives in groups"",
    ""intelligent"",
    ""found in tropics"",
    ""can be kept as pets"",
    ""used in research""
  ]
}",,dbfcfe59e2c4a32822799efaca4d9dbf48409d65edc61b387a03c8fccd4d72df,stop,139,82
leuven_v3_qwen2_5_72b,72eb4d6baa8123ccd9e3df634741273eed7303001b6cfaf5c9b6047929813be4,monkey,monkey,C,13,Qwen2.5-72B-Instruct,0.8,7752504353696748964,"[""has fur"", ""long tail"", ""grasping hands"", ""climbs trees"", ""eats fruits"", ""lives in groups"", ""intelligent and curious"", ""makes vocalizations"", ""found in forests"", ""can be trained as pets""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""climbs trees"",
    ""eats fruits"",
    ""lives in groups"",
    ""intelligent and curious"",
    ""makes vocalizations"",
    ""found in forests"",
    ""can be trained as pets""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,82
leuven_v3_qwen2_5_72b,bbbe6b66d0ad814909ea12383a1b6c46b83c97e5c84f2f05019ee990fcbed98f,monkey,monkey,A,16,Qwen2.5-72B-Instruct,0.8,4307835518045827623,"[""has fur"", ""lives in trees"", ""eats fruits and insects"", ""has a tail"", ""can climb"", ""is intelligent"", ""often found in groups"", ""has opposable thumbs"", ""can make facial expressions"", ""is a primate""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits and insects"",
    ""has a tail"",
    ""can climb"",
    ""is intelligent"",
    ""often found in groups"",
    ""has opposable thumbs"",
    ""can make facial expressions"",
    ""is a primate""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,82
leuven_v3_qwen2_5_72b,965a650d9df8917b2c92cb3c51cc4783285df8bdfe48bec84ca54991935bb346,monkey,monkey,C,4,Qwen2.5-72B-Instruct,0.8,1960528943555542845,"[""has fur"", ""long tail"", ""grasping hands"", ""climbs trees"", ""lives in groups"", ""omnivorous diet"", ""intelligent behavior"", ""varied vocalizations"", ""found in forests"", ""plays and grooms""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""long tail"",
    ""grasping hands"",
    ""climbs trees"",
    ""lives in groups"",
    ""omnivorous diet"",
    ""intelligent behavior"",
    ""varied vocalizations"",
    ""found in forests"",
    ""plays and grooms""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,83
leuven_v3_qwen2_5_72b,d514365eb8f4ea76e03da0b7873b00950eeccb089618a2d5f4a9dc803912c3ac,monkey,monkey,A,18,Qwen2.5-72B-Instruct,0.8,7313017442754994893,"[""has fur"", ""lives in trees"", ""eats fruits"", ""uses tail for balance"", ""can climb"", ""has opposable thumbs"", ""is intelligent"", ""often found in groups"", ""communicates with vocalizations"", ""can be kept as a pet""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits"",
    ""uses tail for balance"",
    ""can climb"",
    ""has opposable thumbs"",
    ""is intelligent"",
    ""often found in groups"",
    ""communicates with vocalizations"",
    ""can be kept as a pet""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,84
leuven_v3_qwen2_5_72b,8cc854b0c49ebcd71d21f5bb7131f8d4e300332ed4437c3ed818058d16000342,monkey,monkey,C,16,Qwen2.5-72B-Instruct,0.8,4307835518045827623,"[""has fur"", ""climbs trees"", ""eats fruit"", ""lives in groups"", ""uses hands and feet"", ""can make facial expressions"", ""found in tropical forests"", ""has a tail"", ""can swing from branches"", ""communicates with vocalizations""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""climbs trees"",
    ""eats fruit"",
    ""lives in groups"",
    ""uses hands and feet"",
    ""can make facial expressions"",
    ""found in tropical forests"",
    ""has a tail"",
    ""can swing from branches"",
    ""communicates with vocalizations""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,85
leuven_v3_qwen2_5_72b,0e5825e2a9122caa8c467a320b136d483eaae08d4ebec7c1f3df3e8a668d6476,monkey,monkey,A,4,Qwen2.5-72B-Instruct,0.8,1960528943555542845,"[""has fur"", ""lives in trees"", ""eats fruits"", ""uses tail for balance"", ""can climb"", ""has opposable thumbs"", ""often lives in groups"", ""can make various sounds"", ""is a primate"", ""can be trained for entertainment""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruits"",
    ""uses tail for balance"",
    ""can climb"",
    ""has opposable thumbs"",
    ""often lives in groups"",
    ""can make various sounds"",
    ""is a primate"",
    ""can be trained for entertainment""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,84
leuven_v3_qwen2_5_72b,6b670f7984d83e4aa6573ba094b05c7cc6c8cf1081962b9782aed52bffe60942,monkey,monkey,B,12,Qwen2.5-72B-Instruct,0.8,1385667350244399212,"[""has fur"", ""lives in trees"", ""eats fruit"", ""uses tail for balance"", ""intelligent and curious"", ""can be trained"", ""found in zoos"", ""various species exist"", ""communicates through vocalizations"", ""plays and grooms""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has fur"",
    ""lives in trees"",
    ""eats fruit"",
    ""uses tail for balance"",
    ""intelligent and curious"",
    ""can be trained"",
    ""found in zoos"",
    ""various species exist"",
    ""communicates through vocalizations"",
    ""plays and grooms""
  ]
}",,dbfcfe59e2c4a32822799efaca4d9dbf48409d65edc61b387a03c8fccd4d72df,stop,139,85
leuven_v3_qwen2_5_72b,0d94fc60bb5ceccf1f17013abdc993cb79dd8097a99a329a66fc020b37e5eff4,monkey,monkey,C,9,Qwen2.5-72B-Instruct,0.8,8015611187418412344,"[""has a tail"", ""climbs trees"", ""eats fruits"", ""lives in groups"", ""makes loud calls"", ""has opposable thumbs"", ""found in forests"", ""can be trained for entertainment"", ""varies in size and color"", ""uses tools""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""climbs trees"",
    ""eats fruits"",
    ""lives in groups"",
    ""makes loud calls"",
    ""has opposable thumbs"",
    ""found in forests"",
    ""can be trained for entertainment"",
    ""varies in size and color"",
    ""uses tools""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,85
leuven_v3_qwen2_5_72b,42dbff85ae95e880f279fdf8a6d17b5155d5fc6e7c7d2e893901a11c6593ac7e,monkey,monkey,A,11,Qwen2.5-72B-Instruct,0.8,2843511766654032310,"[""has a tail"", ""lives in trees"", ""eats fruits and insects"", ""can climb agilely"", ""often found in groups"", ""has opposable thumbs"", ""can make various sounds"", ""is a primate"", ""used in entertainment"", ""has a varied facial expression""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""lives in trees"",
    ""eats fruits and insects"",
    ""can climb agilely"",
    ""often found in groups"",
    ""has opposable thumbs"",
    ""can make various sounds"",
    ""is a primate"",
    ""used in entertainment"",
    ""has a varied facial expression""
  ]
}",,75bb0d6c2ee75854148b7a1d47f3673f6330cb9a7bab0690b7e7dd27738cfad7,stop,228,88
leuven_v3_qwen2_5_72b,b026209e8c45b2b75629c90eb440ac8648048fbd0448095529da8473f08d1beb,monkey,monkey,C,17,Qwen2.5-72B-Instruct,0.8,7200106909058860717,"[""has a tail"", ""climbs trees"", ""eats fruits"", ""lives in groups"", ""can be trained"", ""has expressive face"", ""found in tropical forests"", ""varies in size and color"", ""uses hands to grasp"", ""vocalizes with calls""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""has a tail"",
    ""climbs trees"",
    ""eats fruits"",
    ""lives in groups"",
    ""can be trained"",
    ""has expressive face"",
    ""found in tropical forests"",
    ""varies in size and color"",
    ""uses hands to grasp"",
    ""vocalizes with calls""
  ]
}",,657910cc8fe68adc37997154fb2f65ee4ecb1964990988db60b5fa34ff37016c,stop,209,87
leuven_v3_qwen2_5_72b,9f7d176dc74c0dc79e1c7ddbec1f71c8b2e7ba53070502c2bfe765ef61e93390,monkey,monkey,B,15,Qwen2.5-72B-Instruct,0.8,5884212793043033313,"[""mammal"", ""climbs trees"", ""eats fruits"", ""has a tail"", ""lives in groups"", ""can be trained for entertainment"", ""found in tropical forests"", ""uses hands to grasp objects"", ""communicates with vocalizations"", ""has a flexible body""]",10,"{
  ""target_word"": ""monkey"",
  ""features"": [
    ""mammal"",
    ""climbs trees"",
    ""eats fruits"",
    ""has a tail"",
    ""lives in groups"",
    ""can be trained for entertainment"",
    ""found in tropical forests"",
    ""uses hands to grasp objects"",
    ""communicates with vocalizations"",
    ""has a flexible body""
  ]
}",,dbfcfe59e2c4a32822799efaca4d9dbf48409d65edc61b387a03c8fccd4d72df,stop,139,88
