job_id,response_id,word_original,word_normalized,prompt_variant,replicate_id,model,temperature,sampling_seed,features_json,n_features,raw_json,parse_error,prompt_hash,finish_reason,prompt_tokens,completion_tokens
leuven_v3_qwen2_5_72b,a15620b9684d3258fa823b5fee9b685e55debf1362fe45cf0e103476701b41ad,(hot air) balloon,(hot air) balloon,A,17,Qwen2.5-72B-Instruct,0.8,5742114268076171550,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""Rises due to heated air"",
    ""Made of fabric and often colorful"",
    ""Uses a burner to heat the air"",
    ""Can carry passengers in a basket"",
    ""Used for leisure and tourism"",
    ""Flies at low to medium altitudes"",
    ""Requires favorable weather conditions"",
    ""Piloted by a trained operator"",
    ""Can be used for advertising"",
    ""Has a history dating back to the 18th century""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',aabe7e3391ab2f82997618f6e8b45a50bfd022c4926127d449430497746b2231,stop,232,116
leuven_v3_qwen2_5_72b,991cc8cd8bac08d2d27a0c713fa34a9098d81e62ac70c414b05d162eaf8a4a12,(hot air) balloon,(hot air) balloon,B,0,Qwen2.5-72B-Instruct,0.8,4684589224054997449,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""inflated with heated air"",
    ""used for recreational flights"",
    ""typically made of nylon fabric"",
    ""requires a burner to heat the air"",
    ""often used in festivals and events"",
    ""can rise and descend by controlling temperature"",
    ""usually has a wicker basket for passengers"",
    ""not very directional in flight"",
    ""visible from long distances due to size and color"",
    ""has a history dating back to the 18th century""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d4d3aba8b29d284e3a2222b40e9d9c9d52b0085d4f95a1dd0acfbc4fe1353f60,stop,143,119
leuven_v3_qwen2_5_72b,b180df8dc7df7d3ae9a72ae96ee532e823ef6707301d1be3f9399b8685aaa43a,(hot air) balloon,(hot air) balloon,A,18,Qwen2.5-72B-Instruct,0.8,4453572734137023230,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""floats in the air using heated air"",
    ""made of fabric and a basket"",
    ""requires a burner to heat the air"",
    ""used for recreational flights"",
    ""often seen at festivals and events"",
    ""can travel long distances depending on wind"",
    ""piloted by a trained operator"",
    ""uses natural wind currents to navigate"",
    ""typically round or oval in shape"",
    ""can carry multiple passengers""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',aabe7e3391ab2f82997618f6e8b45a50bfd022c4926127d449430497746b2231,stop,232,111
leuven_v3_qwen2_5_72b,e3e4fb76f3a9702cb83ec2bc653fed9681c7d8b6b58f083ad423fefaaf44d0d9,(hot air) balloon,(hot air) balloon,B,5,Qwen2.5-72B-Instruct,0.8,253780323374993512,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""inflated with heated air"",
    ""used for leisure flights"",
    ""typically made of nylon"",
    ""requires a burner to heat the air"",
    ""often colorful and decorative"",
    ""can rise and descend by controlling temperature"",
    ""popular in festivals and events"",
    ""operated by a pilot"",
    ""limited directional control"",
    ""used for aerial photography and tourism""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d4d3aba8b29d284e3a2222b40e9d9c9d52b0085d4f95a1dd0acfbc4fe1353f60,stop,143,101
leuven_v3_qwen2_5_72b,92aa2c3e88257f62511f444a84c6e002d1f553bf16e22f8ba4b508be6bfb8dd7,(hot air) balloon,(hot air) balloon,B,9,Qwen2.5-72B-Instruct,0.8,3463648606834078059,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""riser and burner system"",
    ""basket for passengers"",
    ""flies using buoyancy"",
    ""typically used for leisure"",
    ""often seen at festivals"",
    ""requires skilled piloting"",
    ""can reach high altitudes"",
    ""used in early aviation experiments""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d4d3aba8b29d284e3a2222b40e9d9c9d52b0085d4f95a1dd0acfbc4fe1353f60,stop,143,91
leuven_v3_qwen2_5_72b,a12e197650f8378c31422cc9a32826bb9e1f47f359c0d724a0abc56f9283f36c,(hot air) balloon,(hot air) balloon,B,8,Qwen2.5-72B-Instruct,0.8,7627229360369209405,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""inflated with heated air"",
    ""used for recreational flights"",
    ""typically made of nylon"",
    ""requires a burner to heat the air"",
    ""often has a wicker basket"",
    ""flies by buoyancy"",
    ""can be used for advertising"",
    ""popular in festivals"",
    ""controlled by adjusting altitude"",
    ""historically significant in early aviation""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d4d3aba8b29d284e3a2222b40e9d9c9d52b0085d4f95a1dd0acfbc4fe1353f60,stop,143,99
leuven_v3_qwen2_5_72b,fa7d315694f190dff644387e73054b95562d1b6ae17cb30bf3ba397748cc4b3a,(hot air) balloon,(hot air) balloon,B,3,Qwen2.5-72B-Instruct,0.8,5701923087244640036,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""uses a burner to heat air"",
    ""typically made of nylon"",
    ""flies by rising in the air"",
    ""often used for leisure activities"",
    ""can be decorated with colorful patterns"",
    ""requires a basket to carry passengers"",
    ""operates best in cooler weather"",
    ""has a history dating back to the 18th century""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d4d3aba8b29d284e3a2222b40e9d9c9d52b0085d4f95a1dd0acfbc4fe1353f60,stop,143,108
leuven_v3_qwen2_5_72b,12daffd870bb797051ab421010284a21fa4e0c0703e80d0bb7bd9dcd6fc0f43f,(hot air) balloon,(hot air) balloon,A,9,Qwen2.5-72B-Instruct,0.8,3463648606834078059,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope filled with heated air"",
    ""uses a burner to heat the air inside the envelope"",
    ""rises and descends by controlling the temperature of the air"",
    ""typically made of nylon or similar lightweight material"",
    ""has a basket or gondola to carry passengers and equipment"",
    ""often used for recreational flights and tourism"",
    ""can travel long distances depending on wind direction"",
    ""requires skilled piloting to navigate and land safely"",
    ""used in various festivals and competitions"",
    ""historically significant in early aviation experiments""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',aabe7e3391ab2f82997618f6e8b45a50bfd022c4926127d449430497746b2231,stop,232,136
leuven_v3_qwen2_5_72b,47d83b4aaf8a9e06f434cf6fdaeb657956b8c13a3004723c25dda14a0f670a8b,(hot air) balloon,(hot air) balloon,C,12,Qwen2.5-72B-Instruct,0.8,6286543565084458104,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""riser and burner system"",
    ""wicker basket for passengers"",
    ""flies by controlling buoyancy"",
    ""used for recreational flights"",
    ""typically spherical shape"",
    ""often colorful designs"",
    ""operated by a pilot"",
    ""requires ground crew for launch and landing""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,94
leuven_v3_qwen2_5_72b,a4dbc0abc3bb5fb60d4ca5d8815082c3be8e11cc11e2b6007e7a8d8af3ceacc3,(hot air) balloon,(hot air) balloon,C,9,Qwen2.5-72B-Instruct,0.8,3463648606834078059,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""carries a basket"",
    ""rises in the sky"",
    ""requires a burner"",
    ""made of lightweight materials"",
    ""used for leisure flights"",
    ""often colorful and decorative"",
    ""operated by a pilot"",
    ""dependent on weather conditions""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,90
leuven_v3_qwen2_5_72b,fdde756fb7f370f90fe8318faf9821d36b53af8fed9d0b01ed34192b022fbd6d,(hot air) balloon,(hot air) balloon,C,4,Qwen2.5-72B-Instruct,0.8,6378389706315146637,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""rises in the sky"",
    ""basket carries passengers"",
    ""flown for recreation"",
    ""often colorful designs"",
    ""requires a pilot"",
    ""inflated and deflated on ground"",
    ""used in festivals"",
    ""operates in calm weather""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,91
leuven_v3_qwen2_5_72b,211e64d8967df150307243dd0d7176cefad4331bfbd475977ba0b924f2832b64,(hot air) balloon,(hot air) balloon,C,15,Qwen2.5-72B-Instruct,0.8,9104848979181679399,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""carries a basket"",
    ""rises into the sky"",
    ""often colorful designs"",
    ""requires a burner"",
    ""used for leisure flights"",
    ""operated by a pilot"",
    ""floats with wind currents"",
    ""lands in open areas""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,90
leuven_v3_qwen2_5_72b,e365a225686d21e87b24f2ff2c142b5b1c9a1122ac029edca9b6087f128e27dd,(hot air) balloon,(hot air) balloon,B,6,Qwen2.5-72B-Instruct,0.8,6048292171430535908,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""inflated with heated air"",
    ""typically made of fabric"",
    ""used for recreational flights"",
    ""often brightly colored"",
    ""requires a burner to heat the air"",
    ""can be steered by changing altitude"",
    ""used in festivals and competitions"",
    ""has a basket for passengers"",
    ""floats in the sky"",
    ""popular in tourism and advertising""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d4d3aba8b29d284e3a2222b40e9d9c9d52b0085d4f95a1dd0acfbc4fe1353f60,stop,143,101
leuven_v3_qwen2_5_72b,08409bc9f62295796402342d742eb3bea6cf8e65b626c5e458d46e372b3ab70e,(hot air) balloon,(hot air) balloon,C,1,Qwen2.5-72B-Instruct,0.8,912679466867101050,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""rises in the sky"",
    ""requires a burner to heat air"",
    ""carries passengers in a basket"",
    ""used for leisure and sport"",
    ""often colorful and decorative"",
    ""moves with wind currents"",
    ""operated by a pilot"",
    ""can be seen at festivals""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,97
leuven_v3_qwen2_5_72b,0cc304fb3ea40561ae6bc4d6d6b471593f683790020f420df3564e5b8cd27178,(hot air) balloon,(hot air) balloon,C,7,Qwen2.5-72B-Instruct,0.8,4656349594986180332,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""rises in the sky"",
    ""requires a burner"",
    ""made of nylon or polyester"",
    ""carries passengers in a basket"",
    ""used for leisure flights"",
    ""often colorful designs"",
    ""operated by a pilot"",
    ""inflates on the ground""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,94
leuven_v3_qwen2_5_72b,58bedf1866e490dbba9cd2c901ae0df90626b993e1dbef9e7237620f1d95cd59,(hot air) balloon,(hot air) balloon,C,6,Qwen2.5-72B-Instruct,0.8,6048292171430535908,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""carries a basket"",
    ""ascends and descends"",
    ""used for leisure flights"",
    ""requires a pilot"",
    ""often colorful and decorative"",
    ""flies at low to moderate altitudes"",
    ""dependent on wind direction"",
    ""inflated and deflated on ground""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,96
leuven_v3_qwen2_5_72b,177e2dc0abee9e277218d44c1ffb700ba7aca55a77ab7b30bff4544e510aa1f7,(hot air) balloon,(hot air) balloon,C,5,Qwen2.5-72B-Instruct,0.8,253780323374993512,[],0,"{
  ""target_word"": ""hot air balloon"",
  ""features"": [
    ""large fabric envelope"",
    ""filled with heated air"",
    ""carries passengers in a basket"",
    ""rises and floats in the sky"",
    ""controlled by adjusting heat"",
    ""used for recreation and tourism"",
    ""often colorful and decorative"",
    ""requires skilled piloting"",
    ""typically tethered for inflation"",
    ""can travel long distances""
  ]
}",Returned target_word 'hot air balloon' does not match expected '(hot air) balloon',d6779951796cf129790ace596322ecc651de811d1439f4a67a703a69401108e7,stop,213,96
